17:43:42:908|      205|        0|      204| 1|1|                                                                            Some node
17:43:42:908|      206|        0|      204| 2|1|                                                                            Some node
17:43:42:908|      207|        0|      206| 1|1|                                                                            Some node
17:43:42:908|      208|        0|      207| 1|1|                                                                            Some node
17:43:42:908|      209|        0|      208| 1|1|                                                                            Some node
17:43:42:908|      210|        0|      209| 1|1|                                                                            Some node
17:43:42:908|      211|        0|      203| 2|1|                                                                            Some node
17:43:42:908|      212|        0|      211| 1|1|                                                                            Some node
17:43:42:908|      213|        0|      212| 1|1|                                                                            Some node
17:43:42:908|      214|        0|      213| 1|1|                                                                            Some node
17:43:42:908|      215|        0|      211| 2|1|                                                                            Some node
17:43:42:908|      216|        0|      215| 1|1|                                                                            Some node
17:43:42:908|      217|        0|      216| 1|1|                                                                            Some node
17:43:42:908|      218|        0|      217| 1|1|                                                                            Some node
17:43:42:908|      219|        0|      173| 3|1|                                                                            Some node
17:43:42:908|      220|        0|      219| 1|1|                                                                            Some node
17:43:42:908|      221|        0|      220| 1|1|                                                                            Some node
17:43:42:908|      222|        0|      221| 1|1|                                                                            Some node
17:43:42:908|      223|        0|      222| 1|1|                                                                            Some node
17:43:42:908|      224|        0|      223| 1|1|                                                                            Some node
17:43:42:908|      225|        0|      224| 1|1|                                                                            Some node
17:43:42:908|      226|        0|      224| 2|1|                                                                            Some node
17:43:42:908|      227|        0|      226| 1|1|                                                                            Some node
17:43:42:908|      228|        0|      227| 1|1|                                                                            Some node
17:43:42:908|      229|        0|      223| 2|1|                                                                            Some node
17:43:42:908|      230|        0|      222| 2|1|                                                                            Some node
17:43:42:908|      231|        0|      220| 2|1|                                                                            Some node
17:43:42:908|      232|        0|      231| 1|1|                                                                            Some node
17:43:42:908|      233|        0|      232| 1|1|                                                                            Some node
17:43:42:908|      234|        0|      233| 1|1|                                                                            Some node
17:43:42:908|      235|        0|      234| 1|1|                                                                            Some node
17:43:42:908|      236|        0|      235| 1|1|                                                                            Some node
17:43:42:908|      237|        0|      234| 2|1|                                                                            Some node
17:43:42:908|      238|        0|      233| 2|1|                                                                            Some node
17:43:42:908|      239|        0|      238| 1|1|                                                                            Some node
17:43:42:908|      240|        0|      239| 1|1|                                                                            Some node
17:43:42:908|      241|        0|      240| 1|1|                                                                            Some node
17:43:42:908|      242|        0|      238| 2|1|                                                                            Some node
17:43:42:908|      243|        0|      232| 2|1|                                                                            Some node
17:43:42:908|      244|        0|      243| 1|1|                                                                            Some node
17:43:42:908|      245|        0|      243| 2|1|                                                                            Some node
17:43:42:908|      246|        0|      245| 1|1|                                                                            Some node
17:43:42:908|      247|        0|      243| 3|1|                                                                            Some node
17:43:42:908|      248|        0|      247| 1|1|                                                                            Some node
17:43:42:908|      249|        0|      231| 2|1|                                                                            Some node
17:43:42:908|      250|        0|      249| 1|1|                                                                            Some node
17:43:42:908|      251|        0|        4| 3|1|                                                                            Some node
17:43:42:908|      252|        0|      251| 1|1|                                                                            Some node
17:43:42:908|      253|        0|      252| 1|1|                                                                            Some node
17:43:42:908|      254|        0|      253| 1|1|                                                                            Some node
17:43:42:908|      255|        0|      254| 1|1|                                                                            Some node
17:43:42:908|      256|        0|      255| 1|1|                                                                            Some node
17:43:42:908|      257|        0|      256| 1|1|                                                                            Some node
17:43:42:908|      258|        0|      257| 1|1|                                                                            Some node
17:43:42:908|      259|        0|      258| 1|1|                                                                            Some node
17:43:42:908|      260|        0|      257| 2|1|                                                                            Some node
17:43:42:908|      261|        0|      255| 2|1|                                                                            Some node
17:43:42:908|      262|        0|      261| 1|1|                                                                            Some node
17:43:42:908|      263|        0|      262| 1|1|                                                                            Some node
17:43:42:908|      264|        0|      263| 1|1|                                                                            Some node
17:43:42:908|      265|        0|      264| 1|1|                                                                            Some node
17:43:42:908|      266|        0|      265| 1|1|                                                                            Some node
17:43:42:908|      267|        0|      266| 1|1|                                                                            Some node
17:43:42:908|      268|        0|      253| 2|1|                                                                            Some node
17:43:42:908|      269|        0|      268| 1|1|                                                                            Some node
17:43:42:908|      270|        0|      269| 1|1|                                                                            Some node
17:43:42:908|      271|        0|      270| 1|1|                                                                            Some node
17:43:42:908|      272|        0|      271| 1|1|                                                                            Some node
17:43:42:908|      273|        0|      272| 1|1|                                                                            Some node
17:43:42:908|      274|        0|      271| 2|1|                                                                            Some node
17:43:42:908|      275|        0|      268| 2|1|                                                                            Some node
17:43:42:908|      276|        0|      275| 1|1|                                                                            Some node
17:43:42:908|      277|        0|      276| 1|1|                                                                            Some node
17:43:42:908|      278|        0|      277| 1|1|                                                                            Some node
17:43:42:908|      279|        0|      277| 2|1|                                                                            Some node
17:43:42:908|      280|        0|      279| 1|1|                                                                            Some node
17:43:42:908|      281|        0|      280| 1|1|                                                                            Some node
17:43:42:908|      282|        0|      281| 1|1|                                                                            Some node
17:43:42:908|      283|        0|      279| 2|1|                                                                            Some node
17:43:42:908|      284|        0|      283| 1|1|                                                                            Some node
17:43:42:908|      285|        0|      283| 2|1|                                                                            Some node
17:43:42:908|      286|        0|      277| 3|1|                                                                            Some node
17:43:42:908|      287|        0|      286| 1|1|                                                                            Some node
17:43:42:908|      288|        0|      252| 2|1|                                                                            Some node
17:43:42:908|      289|        0|      288| 1|1|                                                                            Some node
17:43:42:908|      290|        0|      289| 1|1|                                                                            Some node
17:43:42:908|      291|        0|      290| 1|1|                                                                            Some node
17:43:42:908|      292|        0|      291| 1|1|                                                                            Some node
17:43:42:908|      293|        0|        3| 2|1|                                                                            Some node
17:43:42:908|      294|        0|      293| 1|1|                                                                            Some node
17:43:42:908|      295|        0|      294| 1|1|                                                                            Some node
17:43:42:908|      296|        0|      295| 1|1|                                                                            Some node
17:43:42:908|      297|        0|      296| 1|1|                                                                            Some node
17:43:42:908|      298|        0|      297| 1|1|                                                                            Some node
17:43:42:908|      299|        0|      298| 1|1|                                                                            Some node
17:43:42:908|      300|        0|      296| 2|1|                                                                            Some node
17:43:42:908|      301|        0|      300| 1|1|                                                                            Some node
17:43:42:908|      302|        0|      301| 1|1|                                                                            Some node
17:43:42:908|      303|        0|      302| 1|1|                                                                            Some node
17:43:42:908|      304|        0|      303| 1|1|                                                                            Some node
17:43:42:908|      305|        0|      304| 1|1|                                                                            Some node
17:43:42:908|      306|        0|      303| 2|1|                                                                            Some node
17:43:42:908|      307|        0|      306| 1|1|                                                                            Some node
17:43:42:908|      308|        0|      302| 2|1|                                                                            Some node
17:43:42:908|      309|        0|      300| 2|1|                                                                            Some node
17:43:42:908|      310|        0|      309| 1|1|                                                                            Some node
17:43:42:908|      311|        0|      294| 2|1|                                                                            Some node
17:43:42:908|      312|        0|      311| 1|1|                                                                            Some node
17:43:42:908|      313|        0|      312| 1|1|                                                                            Some node
17:43:42:908|      314|        0|      313| 1|1|                                                                            Some node
17:43:42:908|      315|        0|      314| 1|1|                                                                            Some node
17:43:42:908|      316|        0|      314| 2|1|                                                                            Some node
17:43:42:908|      317|        0|      316| 1|1|                                                                            Some node
17:43:42:908|      318|        0|      317| 1|1|                                                                            Some node
17:43:42:908|      319|        0|      318| 1|1|                                                                            Some node
17:43:42:908|      320|        0|      313| 2|1|                                                                            Some node
17:43:42:908|      321|        0|      320| 1|1|                                                                            Some node
17:43:42:908|      322|        0|      321| 1|1|                                                                            Some node
17:43:42:908|      323|        0|      322| 1|1|                                                                            Some node
17:43:42:908|      324|        0|      323| 1|1|                                                                            Some node
17:43:42:908|      325|        0|      324| 1|1|                                                                            Some node
17:43:42:908|      326|        0|      322| 2|1|                                                                            Some node
17:43:42:908|      327|        0|      322| 3|1|                                                                            Some node
17:43:42:908|      328|        0|      321| 2|1|                                                                            Some node
17:43:42:908|      329|        0|      328| 1|1|                                                                            Some node
17:43:42:908|      330|        0|      329| 1|1|                                                                            Some node
17:43:42:908|      331|        0|      330| 1|1|                                                                            Some node
17:43:42:908|      332|        0|      329| 2|1|                                                                            Some node
17:43:42:908|      333|        0|      328| 2|1|                                                                            Some node
17:43:42:908|      334|        0|      333| 1|1|                                                                            Some node
17:43:42:908|      335|        0|      321| 3|1|                                                                            Some node
17:43:42:908|      336|        0|      335| 1|1|                                                                            Some node
17:43:42:908|      337|        0|      311| 2|1|                                                                            Some node
17:43:42:908|      338|        0|      337| 1|1|                                                                            Some node
17:43:42:908|      339|        0|      338| 1|1|                                                                            Some node
17:43:42:908|      340|        0|      339| 1|1|                                                                            Some node
17:43:42:908|      341|        0|      340| 1|1|                                                                            Some node
17:43:42:908|      342|        0|      339| 2|1|                                                                            Some node
17:43:42:908|      343|        0|      342| 1|1|                                                                            Some node
17:43:42:908|      344|        0|      343| 1|1|                                                                            Some node
17:43:42:908|      345|        0|      338| 2|1|                                                                            Some node
17:43:42:908|      346|        0|      345| 1|1|                                                                            Some node
17:43:42:908|      347|        0|      346| 1|1|                                                                            Some node
17:43:42:908|      348|        0|      311| 3|1|                                                                            Some node
17:43:42:908|      349|        0|      294| 3|1|                                                                            Some node
17:43:42:908|      350|        0|      349| 1|1|                                                                            Some node
17:43:42:908|      351|        0|      350| 1|1|                                                                            Some node
17:43:42:908|      352|        0|      351| 1|1|                                                                            Some node
17:43:42:908|      353|        0|      352| 1|1|                                                                            Some node
17:43:42:908|      354|        0|      353| 1|1|                                                                            Some node
17:43:42:908|      355|        0|      354| 1|1|                                                                            Some node
17:43:42:908|      356|        0|      355| 1|1|                                                                            Some node
17:43:42:908|      357|        0|      353| 2|1|                                                                            Some node
17:43:42:908|      358|        0|      357| 1|1|                                                                            Some node
17:43:42:908|      359|        0|      358| 1|1|                                                                            Some node
17:43:42:908|      360|        0|      352| 2|1|                                                                            Some node
17:43:42:908|      361|        0|      360| 1|1|                                                                            Some node
17:43:42:908|      362|        0|      351| 2|1|                                                                            Some node
17:43:42:908|      363|        0|      362| 1|1|                                                                            Some node
17:43:42:908|      364|        0|      363| 1|1|                                                                            Some node
17:43:42:908|      365|        0|      363| 2|1|                                                                            Some node
17:43:42:908|      366|        0|      362| 2|1|                                                                            Some node
17:43:42:908|      367|        0|      366| 1|1|                                                                            Some node
17:43:42:908|      368|        0|      367| 1|1|                                                                            Some node
17:43:42:908|      369|        0|      367| 2|1|                                                                            Some node
17:43:42:908|      370|        0|      369| 1|1|                                                                            Some node
17:43:42:908|      371|        0|      370| 1|1|                                                                            Some node
17:43:42:908|      372|        0|      371| 1|1|                                                                            Some node
17:43:42:908|      373|        0|      372| 1|1|                                                                            Some node
17:43:42:908|      374|        0|      362| 3|1|                                                                            Some node
17:43:42:908|      375|        0|      374| 1|1|                                                                            Some node
17:43:42:908|      376|        0|      374| 2|1|                                                                            Some node
17:43:42:908|      377|        0|      376| 1|1|                                                                            Some node
17:43:42:908|      378|        0|      377| 1|1|                                                                            Some node
17:43:42:908|      379|        0|      378| 1|1|                                                                            Some node
17:43:42:908|      380|        0|      379| 1|1|                                                                            Some node
17:43:42:908|      381|        0|      378| 2|1|                                                                            Some node
17:43:42:908|      382|        0|      381| 1|1|                                                                            Some node
17:43:42:908|      383|        0|      350| 2|1|                                                                            Some node
17:43:42:908|      384|        0|      383| 1|1|                                                                            Some node
17:43:42:908|      385|        0|      384| 1|1|                                                                            Some node
17:43:42:908|      386|        0|      385| 1|1|                                                                            Some node
17:43:42:908|      387|        0|      386| 1|1|                                                                            Some node
17:43:42:908|      388|        0|      384| 2|1|                                                                            Some node
17:43:42:908|      389|        0|      388| 1|1|                                                                            Some node
17:43:42:908|      390|        0|      389| 1|1|                                                                            Some node
17:43:42:908|      391|        0|      390| 1|1|                                                                            Some node
17:43:42:908|      392|        0|      390| 2|1|                                                                            Some node
17:43:42:908|      393|        0|      389| 2|1|                                                                            Some node
17:43:42:908|      394|        0|      388| 2|1|                                                                            Some node
17:43:42:908|      395|        0|      384| 3|1|                                                                            Some node
17:43:42:908|      396|        0|      395| 1|1|                                                                            Some node
17:43:42:908|      397|        0|      396| 1|1|                                                                            Some node
17:43:42:908|      398|        0|      397| 1|1|                                                                            Some node
17:43:42:908|      399|        0|      398| 1|1|                                                                            Some node
17:43:42:908|      400|        0|      399| 1|1|                                                                            Some node
17:43:42:909|      401|        0|      398| 2|1|                                                                            Some node
17:43:42:909|      402|        0|      397| 2|1|                                                                            Some node
17:43:42:909|      403|        0|      396| 2|1|                                                                            Some node
17:43:42:909|      404|        0|      403| 1|1|                                                                            Some node
17:43:42:909|      405|        0|      404| 1|1|                                                                            Some node
17:43:42:909|      406|        0|      395| 2|1|                                                                            Some node
17:43:42:909|      407|        0|      406| 1|1|                                                                            Some node
17:43:42:909|      408|        0|      349| 2|1|                                                                            Some node
17:43:42:909|      409|        0|      408| 1|1|                                                                            Some node
17:43:42:909|      410|        0|      409| 1|1|                                                                            Some node
17:43:42:909|      411|        0|      410| 1|1|                                                                            Some node
17:43:42:909|      412|        0|      411| 1|1|                                                                            Some node
17:43:42:909|      413|        0|      412| 1|1|                                                                            Some node
17:43:42:909|      414|        0|      408| 2|1|                                                                            Some node
17:43:42:909|      415|        0|      414| 1|1|                                                                            Some node
17:43:42:909|      416|        0|      415| 1|1|                                                                            Some node
17:43:42:909|      417|        0|      416| 1|1|                                                                            Some node
17:43:42:909|      418|        0|      349| 3|1|                                                                            Some node
17:43:42:909|      419|        0|      418| 1|1|                                                                            Some node
17:43:42:909|      420|        0|      419| 1|1|                                                                            Some node
17:43:42:909|      421|        0|      418| 2|1|                                                                            Some node
17:43:42:909|      422|        0|      421| 1|1|                                                                            Some node
17:43:42:909|      423|        0|      422| 1|1|                                                                            Some node
17:43:42:909|      424|        0|      423| 1|1|                                                                            Some node
17:43:42:909|      425|        0|      422| 2|1|                                                                            Some node
17:43:42:909|      426|        0|      425| 1|1|                                                                            Some node
17:43:42:909|      427|        0|      426| 1|1|                                                                            Some node
17:43:42:909|      428|        0|      427| 1|1|                                                                            Some node
17:43:42:909|      429|        0|      428| 1|1|                                                                            Some node
17:43:42:909|      430|        0|      425| 2|1|                                                                            Some node
17:43:42:909|      431|        0|      430| 1|1|                                                                            Some node
17:43:42:909|      432|        0|      431| 1|1|                                                                            Some node
17:43:42:909|      433|        0|      431| 2|1|                                                                            Some node
17:43:42:909|      434|        0|      430| 2|1|                                                                            Some node
17:43:42:909|      435|        0|      425| 3|1|                                                                            Some node
17:43:42:909|      436|        0|      435| 1|1|                                                                            Some node
17:43:42:909|      437|        0|      436| 1|1|                                                                            Some node
17:43:42:909|      438|        0|      435| 2|1|                                                                            Some node
17:43:42:909|      439|        0|      293| 2|1|                                                                            Some node
17:43:42:909|      440|        0|      439| 1|1|                                                                            Some node
17:43:42:909|      441|        0|      440| 1|1|                                                                            Some node
17:43:42:909|      442|        0|      439| 2|1|                                                                            Some node
17:43:42:909|      443|        0|      442| 1|1|                                                                            Some node
17:43:42:909|      444|        0|      443| 1|1|                                                                            Some node
17:43:42:909|      445|        0|      444| 1|1|                                                                            Some node
17:43:42:909|      446|        0|      444| 2|1|                                                                            Some node
17:43:42:909|      447|        0|      446| 1|1|                                                                            Some node
17:43:42:909|      448|        0|      443| 2|1|                                                                            Some node
17:43:42:909|      449|        0|      448| 1|1|                                                                            Some node
17:43:42:909|      450|        0|      449| 1|1|                                                                            Some node
17:43:42:909|      451|        0|      450| 1|1|                                                                            Some node
