10:53:48:315|      440|      432| 3|3|      Some node
10:53:48:315|      441|      440| 1|3|      Some node
10:53:48:315|      442|      441| 1|3|      Some node
10:53:48:315|      443|      441| 2|3|      Some node
10:53:48:315|      444|      443| 1|3|      Some node
10:53:48:315|      445|      444| 1|3|      Some node
10:53:48:315|      446|      445| 1|3|      Some node
10:53:48:315|      447|      399| 2|3|      Some node
10:53:48:315|      448|      447| 1|3|      Some node
10:53:48:315|      449|      448| 1|3|      Some node
10:53:48:315|      450|      364| 3|3|      Some node
10:53:48:315|      451|      450| 1|3|      Some node
10:53:48:315|      452|      451| 1|3|      Some node
10:53:48:315|      453|      452| 1|3|      Some node
10:53:48:315|      454|      453| 1|3|      Some node
10:53:48:315|      455|      453| 2|3|      Some node
10:53:48:315|      456|      455| 1|3|      Some node
10:53:48:315|      457|      456| 1|3|      Some node
10:53:48:315|      458|      457| 1|3|      Some node
10:53:48:315|      459|      457| 2|3|      Some node
10:53:48:315|      460|      456| 2|3|      Some node
10:53:48:315|      461|      455| 2|3|      Some node
10:53:48:315|      462|      461| 1|3|      Some node
10:53:48:315|      463|      462| 1|3|      Some node
10:53:48:315|      464|      463| 1|3|      Some node
10:53:48:315|      465|      462| 2|3|      Some node
10:53:48:315|      466|      461| 2|3|      Some node
10:53:48:315|      467|      466| 1|3|      Some node
10:53:48:315|      468|      467| 1|3|      Some node
10:53:48:315|      469|      455| 3|3|      Some node
10:53:48:315|      470|      469| 1|3|      Some node
10:53:48:315|      471|      470| 1|3|      Some node
10:53:48:315|      472|      471| 1|3|      Some node
10:53:48:315|      473|      469| 2|3|      Some node
10:53:48:315|      474|      452| 2|3|      Some node
10:53:48:315|      475|      474| 1|3|      Some node
10:53:48:315|      476|      475| 1|3|      Some node
10:53:48:315|      477|      474| 2|3|      Some node
10:53:48:315|      478|      477| 1|3|      Some node
10:53:48:315|      479|      478| 1|3|      Some node
10:53:48:315|      480|      450| 2|3|      Some node
10:53:48:315|      481|      480| 1|3|      Some node
10:53:48:315|      482|      481| 1|3|      Some node
10:53:48:315|      483|      482| 1|3|      Some node
10:53:48:315|      484|      481| 2|3|      Some node
10:53:48:315|      485|      484| 1|3|      Some node
10:53:48:315|      486|      485| 1|3|      Some node
10:53:48:315|      487|      486| 1|3|      Some node
10:53:48:315|      488|      487| 1|3|      Some node
10:53:48:315|      489|      486| 2|3|      Some node
10:53:48:315|      490|      489| 1|3|      Some node
10:53:48:315|      491|      485| 2|3|      Some node
10:53:48:315|      492|      491| 1|3|      Some node
10:53:48:315|      493|      491| 2|3|      Some node
10:53:48:315|      494|      493| 1|3|      Some node
10:53:48:315|      495|      485| 3|3|      Some node
10:53:48:315|      496|      484| 2|3|      Some node
10:53:48:315|      497|      480| 2|3|      Some node
10:53:48:315|      498|      497| 1|3|      Some node
10:53:48:315|      499|      363| 2|3|      Some node
10:53:48:315|      500|      499| 1|3|      Some node
10:53:48:315|      501|      500| 1|3|      Some node
10:53:48:315|      502|      501| 1|3|      Some node
10:53:48:315|      503|      502| 1|3|      Some node
10:53:48:315|      504|      503| 1|3|      Some node
10:53:48:315|      505|      504| 1|3|      Some node
10:53:48:315|      506|      504| 2|3|      Some node
10:53:48:315|      507|      506| 1|3|      Some node
10:53:48:315|      508|      507| 1|3|      Some node
10:53:48:315|      509|      508| 1|3|      Some node
10:53:48:315|      510|      509| 1|3|      Some node
10:53:48:315|      511|      506| 2|3|      Some node
10:53:48:315|      512|      511| 1|3|      Some node
10:53:48:315|      513|      512| 1|3|      Some node
10:53:48:315|      514|      512| 2|3|      Some node
10:53:48:315|      515|      502| 2|3|      Some node
10:53:48:315|      516|      515| 1|3|      Some node
10:53:48:315|      517|      516| 1|3|      Some node
10:53:48:315|      518|      517| 1|3|      Some node
10:53:48:315|      519|      518| 1|3|      Some node
10:53:48:315|      520|      519| 1|3|      Some node
10:53:48:315|      521|      501| 2|3|      Some node
10:53:48:315|      522|      521| 1|3|      Some node
10:53:48:315|      523|      522| 1|3|      Some node
10:53:48:315|      524|      500| 2|3|      Some node
10:53:48:315|      525|      524| 1|3|      Some node
10:53:48:315|      526|      524| 2|3|      Some node
10:53:48:315|      527|      526| 1|3|      Some node
10:53:48:315|      528|      499| 2|3|      Some node
10:53:48:315|      529|      528| 1|3|      Some node
10:53:48:315|      530|      529| 1|3|      Some node
10:53:48:315|      531|      530| 1|3|      Some node
10:53:48:315|      532|      531| 1|3|      Some node
10:53:48:315|      533|      532| 1|3|      Some node
10:53:48:315|      534|      532| 2|3|      Some node
10:53:48:315|      535|      534| 1|3|      Some node
10:53:48:315|      536|      535| 1|3|      Some node
10:53:48:315|      537|      529| 2|3|      Some node
10:53:48:315|      538|      537| 1|3|      Some node
10:53:48:315|      539|      538| 1|3|      Some node
10:53:48:315|      540|      539| 1|3|      Some node
10:53:48:315|      541|      540| 1|3|      Some node
10:53:48:315|      542|      541| 1|3|      Some node
10:53:48:315|      543|      542| 1|3|      Some node
10:53:48:315|      544|      543| 1|3|      Some node
10:53:48:315|      545|      528| 2|3|      Some node
10:53:48:315|      546|      545| 1|3|      Some node
10:53:48:315|      547|      546| 1|3|      Some node
10:53:48:315|      548|      547| 1|3|      Some node
10:53:48:315|      549|      548| 1|3|      Some node
10:53:48:315|      550|      549| 1|3|      Some node
10:53:48:315|      551|      550| 1|3|      Some node
10:53:48:315|      552|      547| 2|3|      Some node
10:53:48:315|      553|      552| 1|3|      Some node
10:53:48:315|      554|      553| 1|3|      Some node
10:53:48:315|      555|      554| 1|3|      Some node
10:53:48:315|      556|      555| 1|3|      Some node
10:53:48:315|      557|      556| 1|3|      Some node
10:53:48:315|      558|      556| 2|3|      Some node
10:53:48:315|      559|      546| 2|3|      Some node
10:53:48:315|      560|      559| 1|3|      Some node
10:53:48:315|      561|      560| 1|3|      Some node
10:53:48:315|      562|      560| 2|3|      Some node
10:53:48:315|      563|      559| 2|3|      Some node
10:53:48:315|      564|      563| 1|3|      Some node
10:53:48:315|      565|      563| 2|3|      Some node
10:53:48:315|      566|      565| 1|3|      Some node
10:53:48:315|      567|      559| 3|3|      Some node
10:53:48:315|      568|      567| 1|3|      Some node
10:53:48:315|      569|      568| 1|3|      Some node
10:53:48:315|      570|      569| 1|3|      Some node
10:53:48:315|      571|      570| 1|3|      Some node
10:53:48:315|      572|      571| 1|3|      Some node
10:53:48:315|      573|      571| 2|3|      Some node
10:53:48:315|      574|      569| 2|3|      Some node
10:53:48:315|      575|      574| 1|3|      Some node
10:53:48:315|      576|      568| 2|3|      Some node
10:53:48:315|      577|      576| 1|3|      Some node
10:53:48:315|      578|      567| 2|3|      Some node
10:53:48:315|      579|      578| 1|3|      Some node
10:53:48:315|      580|      579| 1|3|      Some node
10:53:48:315|      581|      567| 3|3|      Some node
10:53:48:315|      582|      581| 1|3|      Some node
10:53:48:315|      583|      545| 2|3|      Some node
